cc_num,amt,first,last,street,city,zip,lat,long,city_pop,job,dob_year,dob_month,log_amount,distance_from_origin,is_fraud
180067784565096,28.93,218,207,331,517,53153,42.9385,-88.395,2328,25,1942,1,3.3988613218646075,98.27202454030342,0
3559160581764413,153.33,7,23,623,634,14778,42.2701,-78.6847,1453,445,1974,2,5.03909316691274,89.31989346220696,0
4378993458389626,10.22,315,170,134,153,3818,43.9742,-71.1503,3807,408,1999,10,2.4176979000945504,83.64266528351426,0
3587044315915002,76.2,63,348,453,265,38039,35.0659,-89.1534,1804,83,1974,10,4.3463994570307305,95.80159745207801,0
4279161831637,15.58,207,172,332,733,15486,40.0246,-79.6955,2303,316,1987,8,2.8081971497071487,89.181507754747,0
4005676619255478,701.81,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.555086585010803,95.86997208870982,1
5301697822045638,870.9939589449885,211,377,487,123,62154,36.585358749396356,-90.62316319757002,35865,282,1975,7,6.770782496069602,97.72945401850683,1
4005676619255478,821.2615952466368,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.712058586820313,95.86997208870982,1
4005676619255478,917.6072046453633,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.82285861493231,95.86997208870982,1
3560725013359375,517.6129228063539,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,6.251157791433425,107.56778306584178,1
3524574586339330,875.2466793725049,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.775647648752466,85.01906361875552,1
3524574586339330,919.6182612489399,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.825045467433353,85.01906361875552,1
4005676619255478,1125.0542088984103,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.026474950434596,95.86997208870982,1
4005676619255478,944.2047635771647,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.851401585055835,95.86997208870982,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
3545270863049766,486.0074787333701,37,236,674,614,59752,30.052918635507016,-93.19181666320064,45172,168,1976,7,6.1882794797067096,97.9177849601389,1
3553270166106617,92.52880104481808,42,307,621,567,70108,30.98823965044985,-98.13477436174946,21802,136,1972,8,4.53826942142725,102.91115068672195,1
3531814838546102,179.36325716754413,28,115,762,692,42332,28.47956875659693,-84.87702230680013,84485,222,1982,5,5.1949729126465485,89.52762005231,1
4005676619255478,576.7508229966826,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.359142673639296,95.86997208870982,1
3529447904396042,14.81240910365937,27,93,778,706,39268,28.202814239884194,-83.41443796715821,91400,232,1983,5,2.7607950180860388,88.0532065993414,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
3524574586339330,22.55,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.159125820462427,85.01906361875552,1
4005676619255478,910.6444124916594,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.815250015460409,95.86997208870982,1
3532261130713239,15.714342931390826,28,119,759,690,42910,28.531751607997922,-85.15279674460695,83181,220,1982,5,2.8162672089821883,89.80567712148735,1
4005676619255478,596.8033703914283,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.393261887825627,95.86997208870982,1
3524574586339330,20.76191654978031,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.0801614948454414,85.01906361875552,1
3560725013359375,320.92462443379384,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,5.77431743253276,107.56778306584178,1
4005676619255478,460.24508374776326,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.1339295367565,95.86997208870982,1
3524574586339330,182.97189835384665,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.214783019607341,85.01906361875552,1
3524574586339330,521.7309208975381,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.259066840077005,85.01906361875552,1
3555505338801330,722.8948979083364,43,328,607,554,73001,31.249587917734203,-99.5159401958717,15272,127,1971,8,6.584646213212836,104.30704241850842,1
3524574586339330,219.45782752155446,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.395706418189031,85.01906361875552,1
5491332784783902,945.3714464636929,194,385,497,114,60900,37.481772952082146,-90.582261126679,30675,293,1973,7,6.852635141524009,98.03075708395451,1
3524574586339330,10.820389374799891,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.469825953465823,85.01906361875552,1
4005676619255478,762.238373773428,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.637570398971526,95.86997208870982,1
3524574586339330,16.869650865124857,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.8831037914944595,85.01906361875552,1
3524574586339330,15.120218165216807,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.7800742708092834,85.01906361875552,1
5054182447944650,920.126874562513,233,365,474,135,63791,35.415340871240375,-90.67654940458537,42639,268,1979,6,6.8255977841644935,97.3472289330742,1
4005676619255478,479.7493294708336,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.17534598971146,95.86997208870982,1
4005676619255478,502.95103994598276,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.222479120388365,95.86997208870982,1
6564459919350820,955.16,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.862925263064343,99.87067903488992,1
4005676619255478,405.67370225316847,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.008011149532084,95.86997208870982,1
4005676619255478,807.4465940295008,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.695114621213254,95.86997208870982,1
4005676619255478,1005.8517953513876,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.914583707459724,95.86997208870982,1
4005676619255478,334.47975203196154,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.8155616029719095,95.86997208870982,1
3545947540809857,159.01704822585032,37,242,669,610,60628,30.13203939451058,-93.6099517832114,43196,165,1975,7,5.0752803609691926,98.34003696830452,1
4005676619255478,1049.1332200556244,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.956672311346911,95.86997208870982,1
6564459919350820,800.058830874139,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.685934391155469,99.87067903488992,1
3560725013359375,420.3129710709377,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,6.04337595671643,107.56778306584178,1
4005676619255478,442.54666904006075,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.094803025165115,95.86997208870982,1
4005676619255478,980.0587523188796,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.888632348005327,95.86997208870982,1
4005676619255478,517.0474378700612,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.2500668169661235,95.86997208870982,1
3534676261079946,12.98669672479952,30,140,743,676,46037,28.814141482434962,-86.64516266127151,76125,211,1981,6,2.638106643913887,91.31067277141254,1
3524574586339330,178.88620421822327,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.192324452180643,85.01906361875552,1
3524574586339330,14.708209289042019,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.754183460350075,85.01906361875552,1
4502478386815173,871.3425134651288,282,340,446,163,67440,32.807407455721,-90.79554559755178,57738,236,1987,5,6.771182137457938,96.54096065568646,1
6544080733492960,781.7250144379867,99,434,552,62,53937,42.45816654240139,-90.35519555497902,1863,353,1958,8,6.662781439464523,99.83364798463889,1
3524574586339330,93.86318874175254,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.552435735125364,85.01906361875552,1
4005676619255478,535.6276887772965,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.285304537065219,95.86997208870982,1
3540720083263595,18.426323622635984,34,195,704,640,53861,29.520817283910272,-90.37978268741735,58468,186,1978,6,2.9666290340937165,95.07882925096838,1
3524574586339330,582.668985379247,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.369334016275609,85.01906361875552,1
3524574586339330,18.904236593020368,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.9909326031933356,85.01906361875552,1
4005676619255478,884.5129770726868,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.786167112194766,95.86997208870982,1
4005676619255478,983.0,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.891625897052253,95.86997208870982,1
4445488406761480,1026.6114780758148,287,338,443,166,67817,32.53801289475378,-90.8078376779286,59298,233,1987,5,6.934992434962968,96.4613169456036,1
6564459919350820,955.16,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.862925263064343,99.87067903488992,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
3524574586339330,763.9149555578208,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.639764658441319,85.01906361875552,1
3524574586339330,509.15624241115665,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.234717036469378,85.01906361875552,1
4005676619255478,986.3053882043574,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.894979402117307,95.86997208870982,1
5869753441153566,1002.1564343488812,160,403,517,95,58397,39.27058681879321,-90.50064016243297,20318,315,1967,7,6.910906742249966,98.65366115305883,1
3552345937594176,21.02715993974019,41,299,627,572,68911,30.880173942205946,-97.56367180339844,24502,139,1972,8,3.0922762346525277,102.33403734077014,1
3549207163303057,21.147322121569793,39,271,648,591,64848,30.51317177529451,-95.62414926799399,33672,152,1974,7,3.0977165917364005,100.37445678565949,1
6564459919350820,780.52,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.661240741344687,99.87067903488992,1
4005676619255478,723.6418098002854,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.585677477321187,95.86997208870982,1
3530760962778181,11.20506750563883,27,105,769,698,40968,28.35634400240637,-84.22580765680615,87564,227,1983,5,2.501851234811916,88.87108033901757,1
4005676619255478,799.9144002010104,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.685754075191734,95.86997208870982,1
4005676619255478,326.94,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.7928306648217225,95.86997208870982,1
4005676619255478,481.22991053839564,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.178420993143937,95.86997208870982,1
3524574586339330,131.850006333715,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.889220719881508,85.01906361875552,1
4005676619255478,983.0,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.891625897052253,95.86997208870982,1
4005676619255478,1061.1726159099774,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.968071727115566,95.86997208870982,1
4005676619255478,915.9503797428191,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.821053359279646,95.86997208870982,1
4005676619255478,331.9074149296109,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.8078644180776235,95.86997208870982,1
5807206197557318,712.513250450583,165,400,514,98,58811,38.974922787810115,-90.5141308803611,22030,311,1968,7,6.5702010078034325,98.54873157652968,1
5389494176492364,1011.4244568092508,203,381,492,119,61573,37.000376623387794,-90.60422653809701,33462,287,1974,7,6.920103185638423,97.86804246964044,1
5512560458171624,829.1367767586418,192,386,498,113,60759,37.58211725378664,-90.57768256274112,30094,294,1972,7,6.721590478489525,98.0649382588602,1
4005676619255478,748.1560556499617,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.618947313817574,95.86997208870982,1
3524574586339330,380.5873810354374,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.944339870461938,85.01906361875552,1
3524574586339330,874.6778303514947,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.7749982497197525,85.01906361875552,1
4005676619255478,487.987372932659,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.192336666917871,95.86997208870982,1
4005676619255478,1077.3086006888102,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.983148982012027,95.86997208870982,1
3524574586339330,125.99213600474195,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.844125163318889,85.01906361875552,1
3524574586339330,18.19656843476988,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.9547315357043633,85.01906361875552,1
3524574586339330,777.45,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.657304763135683,85.01906361875552,1
4005676619255478,590.5535765112186,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.382752256681258,95.86997208870982,1
3541154270776514,391.006989030197,34,199,701,638,54423,29.571584794826244,-90.6480773743849,57199,185,1978,6,5.971279668790191,95.349633239725,1
3524574586339330,136.658856586536,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.924778570866683,85.01906361875552,1
3524574586339330,572.4596544398751,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.351687584382257,85.01906361875552,1
3524574586339330,18.76098032574739,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.9837093027159978,85.01906361875552,1
4005676619255478,1066.4846204520845,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.97306033792835,95.86997208870982,1
3524574586339330,21.42009286288378,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.1099575596017064,85.01906361875552,1
4940555588265986,942.6823175476352,243,360,468,141,64543,34.87822087315689,-90.70105740565539,45749,261,1980,6,6.849789581485666,97.17598523184991,1
4005676619255478,1067.562209488751,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.974069294392203,95.86997208870982,1
4005676619255478,421.82833919245775,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.046966279168147,95.86997208870982,1
3524574586339330,765.5835532185674,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.641943698527121,85.01906361875552,1
4005676619255478,933.544831923024,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.840059599980337,95.86997208870982,1
6137319483075964,805.776671014688,136,415,531,82,56627,40.535385232926906,-90.44292925798419,12996,330,1964,8,6.693046890211685,99.11125520719895,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
3560725013359375,24.84,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,3.2519236789144013,107.56778306584178,1
5705543321091482,880.2721929642173,174,395,509,103,59483,38.494357152476056,-90.53605838845426,24812,305,1970,7,6.781366537314874,98.3798424531163,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
4005676619255478,326.94,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.7928306648217225,95.86997208870982,1
6564459919350820,778.316854379895,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.658417708204369,99.87067903488992,1
3524574586339330,601.4485571098144,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.401002279329177,85.01906361875552,1
4635482557891754,1004.5460839921191,270,346,452,156,66560,33.43612499940547,-90.7668581342506,54098,244,1985,5,6.913286040079035,96.72950424011817,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
4005676619255478,798.2245462086521,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.683641940336984,95.86997208870982,1
3533482245657903,23.114268295592225,29,130,751,683,44491,28.67453085530078,-85.90735241947522,79613,216,1981,5,3.1828037107670974,90.56656071362934,1
4005676619255478,1002.2852412756955,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.911035135642663,95.86997208870982,1
3524574586339330,332.188337266431,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.808707907478508,85.01906361875552,1
6564459919350820,875.9931129505397,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.776499139377312,99.87067903488992,1
4005676619255478,556.8728004090592,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.324130980139168,95.86997208870982,1
4005676619255478,864.7896802829769,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.763642015651764,95.86997208870982,1
6564459919350820,936.7825838211744,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.843518135168444,99.87067903488992,1
4005676619255478,1027.067922582962,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.935436516383935,95.86997208870982,1
4005676619255478,731.0426708641811,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.595838805792612,95.86997208870982,1
4176789535082689,1069.49608003205,311,325,428,179,69594,31.267859536214306,-90.86579292066995,66651,217,1991,5,6.975877446212711,96.09511622907016,1
3544851521172949,627.6819841201518,36,232,677,616,59209,30.003886955241274,-92.93269544431394,46398,170,1976,7,6.443625539212807,97.65612686856113,1
4005676619255478,694.4758822272543,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.54459633387835,95.86997208870982,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
4005676619255478,905.5331300427648,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.809627576733653,95.86997208870982,1
4005676619255478,983.0,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.891625897052253,95.86997208870982,1
3524574586339330,550.4872565766452,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.312618731584605,85.01906361875552,1
4005676619255478,1128.26,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,7.029317829930528,95.86997208870982,1
4005676619255478,1089.3495264584626,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.994253590296338,95.86997208870982,1
6564459919350820,955.16,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.862925263064343,99.87067903488992,1
3524574586339330,596.8380338420333,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.393319870847112,85.01906361875552,1
3529732930450944,306.2430741109224,27,96,776,704,39637,28.236141000610964,-83.59056227728306,90567,231,1983,5,5.727639206649109,88.2307302499459,1
3560725013359375,24.84,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,3.2519236789144013,107.56778306584178,1
3545971335180100,23.905407359868637,37,242,669,610,60659,30.134821558702505,-93.62465488481116,43126,165,1975,7,3.2150849429411137,98.3548853523547,1
3524574586339330,130.67478066460933,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.880335099635082,85.01906361875552,1
5996664726012305,689.4497745297243,148,409,524,89,57558,39.870502976582614,-90.4732668643069,16845,322,1965,8,6.537343232375762,98.868948738751,1
3524574586339330,562.032698428596,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.3333377053672,85.01906361875552,1
4308730072874058,913.9005507325365,299,331,435,172,68721,31.891549230764074,-90.8373348707818,63041,225,1989,5,6.818815371644579,96.27300929525784,1
3524574586339330,13.25,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.6567569067146595,85.01906361875552,1
4780283221508830,974.4971036000256,257,353,460,149,65602,34.120605168834075,-90.73562630377582,50135,252,1983,6,6.882947190914756,96.93899926152487,1
3524574586339330,256.3834942309527,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.550567168129058,85.01906361875552,1
4005676619255478,852.2311147303418,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.749030454205031,95.86997208870982,1
3524574586339330,681.2912353043993,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.525456597929694,85.01906361875552,1
4005676619255478,778.277702274154,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.658367467934272,95.86997208870982,1
4005676619255478,326.94,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.7928306648217225,95.86997208870982,1
4005676619255478,701.81,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.555086585010803,95.86997208870982,1
3541508263471755,16.095551823051363,34,202,698,636,54881,29.612975501571782,-90.86681779536084,56165,183,1978,6,2.8388183023627,95.57042897419682,1
3542267986435206,592.6942618214503,35,209,694,631,55865,29.70180634698427,-91.33626850178712,53945,180,1977,6,6.386364476115302,96.04431916622818,1
4464725522128986,1037.1367269866687,285,338,444,165,67689,32.628947726522846,-90.8036884543617,58771,234,1987,5,6.945182776618428,96.48812396692632,1
4005676619255478,717.5786872795804,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.577275215569372,95.86997208870982,1
3524574586339330,18.045596835488972,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.9468359376117066,85.01906361875552,1
4005676619255478,933.7699439570481,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.840300449769806,95.86997208870982,1
5516026003746811,807.7283371795427,191,387,499,113,60737,37.59849906560443,-90.57693508459286,29999,294,1972,7,6.695463059897846,98.07052717970271,1
4005676619255478,852.0166783583265,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.748779099889424,95.86997208870982,1
4005676619255478,871.7244978503894,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.771619925106074,95.86997208870982,1
3524574586339330,9.755086350805145,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.3753787915861273,85.01906361875552,1
3524574586339330,840.0125894360689,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.7346066294638405,85.01906361875552,1
3524574586339330,62.23924580252286,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,4.146925086313845,85.01906361875552,1
3524574586339330,353.08,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.86952287630274,85.01906361875552,1
4005676619255478,931.9012271771746,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.8382993294094785,95.86997208870982,1
4005676619255478,1090.9400244468543,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.99571123212883,95.86997208870982,1
4005676619255478,644.8027257863664,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.470494079105553,95.86997208870982,1
3524574586339330,427.9777405835348,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.061405030830186,85.01906361875552,1
6564459919350820,780.52,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.661240741344687,99.87067903488992,1
3524574586339330,448.3918983968685,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.1078953319894165,85.01906361875552,1
3524574586339330,507.8421028077149,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.232137757831383,85.01906361875552,1
4005676619255478,983.0,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.891625897052253,95.86997208870982,1
3524574586339330,600.5006852355098,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.399427674625239,85.01906361875552,1
3524574586339330,22.55,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,3.159125820462427,85.01906361875552,1
4005676619255478,342.99851428750196,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,5.8406373384323915,95.86997208870982,1
4005676619255478,984.4423863525727,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.893090663547033,95.86997208870982,1
3524574586339330,901.0339472826541,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.804652154922776,85.01906361875552,1
4005676619255478,600.3082280760373,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.399107661763703,95.86997208870982,1
3560725013359375,24.84,47,375,573,524,79759,31.8599,-102.7413,23,106,1969,9,3.2519236789144013,107.56778306584178,1
3524574586339330,555.9882054916885,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.322544064643284,85.01906361875552,1
4005676619255478,467.32146753601046,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.149154956556727,95.86997208870982,1
3524574586339330,295.60809398678083,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.692411718565408,85.01906361875552,1
3559086702072698,39.715600126124045,45,360,583,533,77638,31.668339939760195,-101.72894888271574,4809,112,1969,8,3.7066113144917647,106.54418236263491,1
3524574586339330,237.41269913726813,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.474003201965734,85.01906361875552,1
4005676619255478,713.5955019949824,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.571716651132027,95.86997208870982,1
3524574586339330,308.82811291752097,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.736017669241773,85.01906361875552,1
4437170116431473,906.3059339513841,288,337,442,166,67872,32.498691909392164,-90.8096318370639,59525,232,1987,5,6.810479696384973,96.44974966377404,1
4005676619255478,642.7025619656077,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.467236759112181,95.86997208870982,1
4005676619255478,845.9708016212124,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.741666221355628,95.86997208870982,1
4005676619255478,939.3619051873195,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.846264806686867,95.86997208870982,1
4005676619255478,983.0,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.891625897052253,95.86997208870982,1
3556976988392998,756.1551072366225,44,341,597,545,74906,31.421661007094286,-100.42530712784158,10973,121,1970,8,6.62956812972314,105.2262471637474,1
3524574586339330,13.25,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.6567569067146595,85.01906361875552,1
3524574586339330,11.213733353803033,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.502561003369175,85.01906361875552,1
4005676619255478,946.5620315913509,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.853892403511596,95.86997208870982,1
3524574586339330,967.86,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.876120122608524,85.01906361875552,1
4005676619255478,701.81,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.555086585010803,95.86997208870982,1
4005676619255478,458.220595270182,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.129530694326662,95.86997208870982,1
3524574586339330,658.4054173206775,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.49133854613418,85.01906361875552,1
4005676619255478,701.81,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.555086585010803,95.86997208870982,1
6564459919350820,625.2279799200122,98,435,554,61,53803,42.5545,-90.3508,1306,355,1958,9,6.439714489976512,99.87067903488992,1
4005676619255478,942.4266609021712,327,318,420,188,70726,30.459,-90.9027,71335,208,1994,5,6.849518630894102,95.86997208870982,1
3534941232162150,16.573596288914125,30,143,742,674,46380,28.845123309198545,-86.8088945315808,75351,210,1981,6,2.8663975647439037,91.47581816260508,1
3546748529024098,151.74420546532974,38,249,664,605,61665,30.225695192294047,-94.10490125967088,40855,162,1975,7,5.028764662571638,98.83989625120958,1
3524574586339330,236.7415916713029,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,5.471184334538491,85.01906361875552,1
3524574586339330,630.2094560884454,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,6.447637750548164,85.01906361875552,1
3524574586339330,10.289070040322036,24,50,810,735,32960,27.633000000000003,-80.4031,105638,252,1986,5,2.423835004558333,85.01906361875552,1
