cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,trans_num,state_display,trans_date_trans_time_year,trans_date_trans_time_month,trans_date_trans_time_day,dob_year,dob_month,dob_day,is_fraud,log_amount,amount_bin_low,amount_bin_medium,amount_bin_high,distance_from_origin,category_risk
3560725013359375,224,5,24.84,47,375,0,573,524,42,79759,31.8599,-102.7413,23,106,390,42,2020,6,21,1969,9,15,1,3.2519236789144013,1,0,0,107.56778306584178,0.5653370013755158
6564459919350820,456,1,644.4559120545354,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1488,48,2020,6,21,1958,9,10,1,6.4699569074963845,0,0,1,99.87067903488992,0.06443298969072164
3524574586339330,605,9,175.45358553555252,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1256,8,2020,6,22,1986,5,7,1,5.173057870320334,0,1,0,85.01906361875552,0.6488946684005201
3524574586339330,571,7,524.9303806027452,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,2434,8,2020,6,22,1986,5,7,1,6.265168847709301,0,0,1,85.01906361875552,0.4032983508245877
5888929997522012,372,11,1000.8591529779835,158,404,1,518,94,39,58270,39.36123538506528,-90.49650400074263,19793,316,1389,39,2020,6,21,1967,7,15,1,6.909612705874263,0,0,1,98.68598728996403,0.7554064131245339
3545713874893280,334,8,639.3604771744237,37,240,0,671,611,27,60326,30.104717934041247,-93.46556411180774,43878,166,3319,27,2020,6,21,1976,7,11,1,6.462031263375497,0,0,1,98.19422445656683,0.7415307402760352
4005676619255478,247,11,1083.330369961198,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4387,17,2020,6,21,1994,5,31,1,6.98871790490375,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,481,8,751.2075212724683,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2038,17,2020,6,21,1994,5,31,1,6.623012245019041,0,0,1,95.86997208870982,0.7415307402760352
6564459919350820,432,9,890.5501643777441,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1355,48,2020,6,21,1958,9,10,1,6.792961705353034,0,0,1,99.87067903488992,0.6488946684005201
4005676619255478,236,11,1077.69,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4421,17,2020,6,21,1994,5,31,1,6.983502620920317,0,0,1,95.86997208870982,0.7554064131245339
3524574586339330,604,6,226.95212293810414,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,452,8,2020,6,21,1986,5,7,1,5.429135619790482,0,1,0,85.01906361875552,0.3757309941520468
3524574586339330,650,7,14.46442663486701,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,916,8,2020,6,21,1986,5,7,1,2.7385423304330554,1,0,0,85.01906361875552,0.4032983508245877
3553456422253919,294,4,22.509654887741135,42,309,0,620,566,35,70349,31.01001770880009,-98.24986642047791,21258,135,1055,35,2020,6,21,1972,8,13,1,3.1574111830627434,1,0,0,103.02745968887056,0.588302752293578
3560725013359375,224,5,24.84,47,375,0,573,524,42,79759,31.8599,-102.7413,23,106,390,42,2020,6,21,1969,9,15,1,3.2519236789144013,1,0,0,107.56778306584178,0.5653370013755158
4680609749688911,274,11,1045.3701249762232,266,348,1,455,154,24,66262,33.649443551375924,-90.75712472026751,52863,246,3362,25,2020,6,21,1984,6,25,1,6.95308243000506,0,0,1,96.79432183143507,0.7554064131245339
6564459919350820,418,4,766.4563742426296,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,869,48,2020,6,21,1958,9,10,1,6.643081636468138,0,0,1,99.87067903488992,0.588302752293578
3524574586339330,538,3,126.49090189813819,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,3117,8,2020,6,22,1986,5,7,1,4.84804500439074,0,1,0,85.01906361875552,0.6210268948655256
4005676619255478,499,10,910.1237486787971,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2946,17,2020,6,21,1994,5,31,1,6.814678726321049,0,0,1,95.86997208870982,0.5869837296620776
4005676619255478,473,8,809.273380174415,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2501,17,2020,6,21,1994,5,31,1,6.697371697112182,0,0,1,95.86997208870982,0.7415307402760352
4484901881008419,501,10,903.4835706898203,284,339,1,445,164,22,67556,32.72432241058347,-90.79933664681897,58219,235,3034,22,2020,6,21,1987,5,27,1,6.80736414070114,0,0,1,96.51632407387974,0.5869837296620776
4005676619255478,286,11,1010.7595234361406,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3008,17,2020,6,21,1994,5,31,1,6.919446196547,0,0,1,95.86997208870982,0.7554064131245339
4089442004798046,240,11,1073.6788073796056,319,321,1,424,183,17,70172,30.854963277074845,-90.8846327739558,69042,212,4289,18,2020,6,21,1992,5,30,1,6.979777112084056,0,0,1,95.97940004650185,0.7554064131245339
3524574586339330,608,4,20.937864134383958,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,812,8,2020,6,21,1986,5,7,1,3.0882140998066845,1,0,0,85.01906361875552,0.588302752293578
3528077789457514,438,4,321.27148523819494,26,81,0,787,714,11,37495,28.042613121638663,-82.5678116879483,95403,237,1805,11,2020,6,21,1984,5,7,1,5.775394312174575,0,1,0,87.1999522799548,0.588302752293578
4005676619255478,335,11,1124.9006896904532,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4141,17,2020,6,21,1994,5,31,1,7.026338607377023,0,0,1,95.86997208870982,0.7554064131245339
3531755941261481,590,9,174.11742429935646,28,114,0,762,693,14,42256,28.472682173148602,-84.84062828792449,84657,222,2012,14,2020,6,21,1982,5,8,1,5.1654567449026745,0,1,0,89.49092601165164,0.6488946684005201
4005676619255478,376,10,891.4048437838075,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2270,17,2020,6,21,1994,5,31,1,6.793919890360553,0,0,1,95.86997208870982,0.5869837296620776
4005676619255478,342,10,1123.6775863839723,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4101,17,2020,6,21,1994,5,31,1,7.025251683682879,0,0,1,95.86997208870982,0.5869837296620776
3543885213463425,445,10,454.030207116076,36,223,0,683,622,26,57958,29.890901123701177,-92.3355911593512,49221,174,2964,26,2020,6,21,1976,7,11,1,6.120363806013382,0,1,0,97.05321923941388,0.5869837296620776
4005676619255478,324,9,1016.856541936117,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2609,17,2020,6,21,1994,5,31,1,6.925454265702812,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,365,8,817.8072744910919,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1008,17,2020,6,22,1994,5,31,1,6.70784873807973,0,0,1,95.86997208870982,0.7415307402760352
4005676619255478,414,11,978.2218956698096,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3486,17,2020,6,21,1994,5,31,1,6.88675827228197,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,204,4,350.4338926252352,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,667,17,2020,6,21,1994,5,31,1,5.862021621372985,0,1,0,95.86997208870982,0.588302752293578
3524574586339330,551,3,96.00455681206154,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,3358,8,2020,6,22,1986,5,7,1,4.574757954843911,0,1,0,85.01906361875552,0.6210268948655256
3524574586339330,575,4,157.2252295580181,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,3342,8,2020,6,22,1986,5,7,1,5.064019521493106,0,1,0,85.01906361875552,0.588302752293578
3546047513352521,394,9,509.6797214208186,37,243,0,669,609,28,60758,30.143728715368443,-93.67172717112855,42903,165,2630,28,2020,6,21,1975,7,11,1,6.2357426254456545,0,0,1,98.40242299907086,0.6488946684005201
4005676619255478,235,10,1067.4058132805076,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4368,17,2020,6,21,1994,5,31,1,6.9739229223296775,0,0,1,95.86997208870982,0.5869837296620776
3524574586339330,346,12,777.45,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,562,8,2020,6,22,1986,5,7,1,6.657304763135683,0,0,1,85.01906361875552,0.12418300653594772
3524574586339330,461,4,353.08,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1957,8,2020,6,22,1986,5,7,1,5.86952287630274,0,1,0,85.01906361875552,0.588302752293578
4005676619255478,514,8,706.2367497052544,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1963,17,2020,6,21,1994,5,31,1,6.561365475054255,0,0,1,95.86997208870982,0.7415307402760352
4005676619255478,343,11,1128.26,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4122,17,2020,6,21,1994,5,31,1,7.029317829930528,0,0,1,95.86997208870982,0.7554064131245339
3524574586339330,611,4,21.774410705274423,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,498,8,2020,6,21,1986,5,7,1,3.125637568180068,1,0,0,85.01906361875552,0.588302752293578
4005676619255478,223,8,857.0884954658798,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3289,17,2020,6,21,1994,5,31,1,6.754707235737861,0,0,1,95.86997208870982,0.7415307402760352
4005676619255478,285,11,1012.2550426995534,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3040,17,2020,6,21,1994,5,31,1,6.92092324225355,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,323,10,1021.9692470768042,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3650,17,2020,6,21,1994,5,31,1,6.93046470399127,0,0,1,95.86997208870982,0.5869837296620776
3524574586339330,514,7,667.6234066475355,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1641,8,2020,6,22,1986,5,7,1,6.505220981820024,0,0,1,85.01906361875552,0.4032983508245877
4005676619255478,342,10,1123.9760143841806,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4103,17,2020,6,21,1994,5,31,1,7.02551699386384,0,0,1,95.86997208870982,0.5869837296620776
4163262502986653,494,10,912.6364970743733,312,325,1,428,180,18,69683,31.20391656116382,-90.8687105452353,67022,217,2937,18,2020,6,21,1991,5,29,1,6.817432786740394,0,0,1,96.07708865754536,0.5869837296620776
3560725013359375,235,9,503.41004721252506,47,375,0,573,524,42,79759,31.8599,-102.7413,23,106,2670,42,2020,6,21,1969,9,15,1,6.223389523029029,0,0,1,107.56778306584178,0.6488946684005201
5534971954844926,323,11,1004.4581020652304,190,387,1,500,112,34,60611,37.68805754892684,-90.57284866179549,29481,295,2023,35,2020,6,21,1972,7,18,1,6.913198539587932,0,0,1,98.10112433873391,0.7554064131245339
4005676619255478,277,11,1097.4423187354107,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4304,17,2020,6,21,1994,5,31,1,7.001648381329409,0,0,1,95.86997208870982,0.7554064131245339
6387063745331115,498,8,801.122299941332,113,426,1,544,69,44,54976,41.71593917979479,-90.38906230554102,6160,344,3067,45,2020,6,21,1960,8,11,1,6.687261089932967,0,0,1,99.55100283838087,0.7415307402760352
6564459919350820,431,9,891.9965959572446,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1334,48,2020,6,21,1958,9,10,1,6.794582768951255,0,0,1,99.87067903488992,0.6488946684005201
3524574586339330,376,9,664.1447460616844,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,934,8,2020,6,22,1986,5,7,1,6.5000046802212985,0,0,1,85.01906361875552,0.6488946684005201
4005676619255478,426,8,823.5479855545134,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2754,17,2020,6,21,1994,5,31,1,6.714835339887098,0,0,1,95.86997208870982,0.7415307402760352
4005676619255478,322,10,1017.3288704852897,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3630,17,2020,6,21,1994,5,31,1,6.925918200425812,0,0,1,95.86997208870982,0.5869837296620776
5083333363956964,297,11,1026.0852857894013,230,367,1,476,134,29,63598,35.55313874752549,-90.67026188873885,41841,269,2731,30,2020,6,21,1978,6,22,1,6.934480250092509,0,0,1,97.39159135045122,0.7554064131245339
3524574586339330,510,3,206.77791225625703,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,2706,8,2020,6,22,1986,5,7,1,5.336469779734831,0,1,0,85.01906361875552,0.6210268948655256
3524574586339330,590,3,12.610476429395117,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,3402,8,2020,6,22,1986,5,7,1,2.6108398218842717,1,0,0,85.01906361875552,0.6210268948655256
3524574586339330,526,8,734.7798981838198,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1574,8,2020,6,22,1986,5,7,1,6.600931022623415,0,0,1,85.01906361875552,0.7415307402760352
3547295637864142,367,8,534.5395583288653,38,254,0,661,602,29,62373,30.289666064745937,-94.44297269334682,39257,160,4068,29,2020,6,21,1975,7,12,1,6.283274758922006,0,0,1,99.18134381762567,0.7415307402760352
3524574586339330,615,5,22.55,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,207,8,2020,6,21,1986,5,7,1,3.159125820462427,1,0,0,85.01906361875552,0.5653370013755158
4005676619255478,304,6,548.8870133512146,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1480,17,2020,6,21,1994,5,31,1,6.3097128268523095,0,0,1,95.86997208870982,0.3757309941520468
4005676619255478,385,9,878.204931247218,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3112,17,2020,6,21,1994,5,31,1,6.779018011862602,0,0,1,95.86997208870982,0.6488946684005201
4005676619255478,424,9,826.393862093691,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2162,17,2020,6,21,1994,5,31,1,6.718280835693887,0,0,1,95.86997208870982,0.6488946684005201
5300043111941592,378,9,927.3658632834596,211,377,1,487,123,32,62165,36.577536849799486,-90.62352009942505,35910,282,3685,32,2020,6,21,1975,7,20,1,6.83342590431826,0,0,1,97.72685709266074,0.6488946684005201
3524574586339330,383,11,672.5530965950502,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,512,8,2020,6,21,1986,5,7,1,6.51256682955818,0,0,1,85.01906361875552,0.7554064131245339
3524574586339330,490,8,370.68489375657674,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,370,8,2020,6,21,1986,5,7,1,5.918046435521131,0,1,0,85.01906361875552,0.7415307402760352
3560725013359375,225,5,73.96438120915957,47,375,0,573,524,42,79759,31.8599,-102.7413,23,106,624,42,2020,6,21,1969,9,15,1,4.317013083516208,0,1,0,107.56778306584178,0.5653370013755158
3524574586339330,615,5,22.55,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,207,8,2020,6,21,1986,5,7,1,3.159125820462427,1,0,0,85.01906361875552,0.5653370013755158
3524574586339330,568,10,919.8389072708285,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1283,8,2020,6,21,1986,5,7,1,6.825285110284369,0,0,1,85.01906361875552,0.5869837296620776
4005676619255478,288,9,873.3276975402257,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2113,17,2020,6,21,1994,5,31,1,6.7734552453604815,0,0,1,95.86997208870982,0.6488946684005201
3524574586339330,503,3,229.91496363546278,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,2587,8,2020,6,22,1986,5,7,1,5.442049519957761,0,1,0,85.01906361875552,0.6210268948655256
4005676619255478,230,10,975.3187970384345,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3896,17,2020,6,21,1994,5,31,1,6.883789169388938,0,0,1,95.86997208870982,0.5869837296620776
6282831825783359,366,11,968.6460542131626,123,422,1,539,74,43,55665,41.22322954594541,-90.4115439265506,9013,338,850,44,2020,6,21,1961,8,12,1,6.876931112344188,0,0,1,99.36599986605225,0.7554064131245339
4005676619255478,302,11,990.09728296677,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2572,17,2020,6,21,1994,5,31,1,6.898812695976931,0,0,1,95.86997208870982,0.7554064131245339
3537890830564686,510,7,14.449464176886433,32,169,0,722,657,20,50198,29.19000602609613,-88.63152083137534,66734,198,1058,20,2020,6,21,1979,6,9,1,2.7375743216346766,1,0,0,93.31453764921118,0.4032983508245877
4005676619255478,343,11,1128.26,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4122,17,2020,6,21,1994,5,31,1,7.029317829930528,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,267,8,749.6110661183513,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1764,17,2020,6,21,1994,5,31,1,6.620887629622287,0,0,1,95.86997208870982,0.7415307402760352
4071571291768155,495,11,932.4210597522614,321,321,1,423,184,17,70290,30.770487499292102,-90.8884872803225,69531,211,2981,17,2020,6,21,1993,5,30,1,6.838856395669867,0,0,1,95.95592749303941,0.7554064131245339
4005676619255478,255,10,1051.4533299434534,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4248,17,2020,6,21,1994,5,31,1,6.958879222476916,0,0,1,95.86997208870982,0.5869837296620776
4005676619255478,308,11,983.0,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2423,17,2020,6,21,1994,5,31,1,6.891625897052253,0,0,1,95.86997208870982,0.7554064131245339
3524574586339330,615,5,22.55,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,207,8,2020,6,21,1986,5,7,1,3.159125820462427,1,0,0,85.01906361875552,0.5653370013755158
6564459919350820,492,8,813.6564404187939,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,2481,48,2020,6,21,1958,9,10,1,6.7027664788671695,0,0,1,99.87067903488992,0.7415307402760352
6564459919350820,518,8,780.52,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,2967,48,2020,6,21,1958,9,10,1,6.661240741344687,0,0,1,99.87067903488992,0.7415307402760352
4005676619255478,502,10,884.8596497257124,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2826,17,2020,6,21,1994,5,31,1,6.78655852916961,0,0,1,95.86997208870982,0.5869837296620776
3559194321900751,262,11,807.3255305113511,46,361,0,583,532,40,77777,31.68092342185701,-101.79544970832673,4494,112,4166,40,2020,6,21,1969,8,14,1,6.694964861681235,0,0,1,106.61141819796809,0.7554064131245339
6564459919350820,461,9,853.9166239245407,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1891,48,2020,6,21,1958,9,10,1,6.751003948304048,0,0,1,99.87067903488992,0.6488946684005201
4005676619255478,370,6,532.0272270887807,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1328,17,2020,6,22,1994,5,31,1,6.27857250557933,0,0,1,95.86997208870982,0.3757309941520468
3524574586339330,618,5,21.82422063531991,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,270,8,2020,6,21,1986,5,7,1,3.1278222806765994,1,0,0,85.01906361875552,0.5653370013755158
4005676619255478,193,4,326.94,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,571,17,2020,6,22,1994,5,31,1,5.7928306648217225,0,1,0,95.86997208870982,0.588302752293578
3524574586339330,530,7,260.04505523261025,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,318,8,2020,6,21,1986,5,7,1,5.564693017836941,0,1,0,85.01906361875552,0.4032983508245877
4005676619255478,347,10,1117.6131545769017,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4067,17,2020,6,21,1994,5,31,1,7.019844942176111,0,0,1,95.86997208870982,0.5869837296620776
3524574586339330,528,11,935.2172184125455,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1207,8,2020,6,22,1986,5,7,1,6.841847520506868,0,0,1,85.01906361875552,0.7554064131245339
4005676619255478,274,7,764.7980757818345,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2511,17,2020,6,21,1994,5,31,1,6.640918526349824,0,0,1,95.86997208870982,0.4032983508245877
3524574586339330,408,7,546.1142185522532,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1322,8,2020,6,22,1986,5,7,1,6.304657589677884,0,0,1,85.01906361875552,0.4032983508245877
4005676619255478,206,6,562.9003173925669,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1781,17,2020,6,21,1994,5,31,1,6.3348774936655525,0,0,1,95.86997208870982,0.3757309941520468
3527820423469694,581,5,96.18429010495277,26,79,0,788,716,11,37161,28.012520522917484,-82.40877918451707,96155,238,573,11,2020,6,21,1984,5,7,1,4.576609073969115,0,1,0,87.03969320217855,0.5653370013755158
4005676619255478,383,9,881.4994527652866,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2254,17,2020,6,21,1994,5,31,1,6.7827581687112675,0,0,1,95.86997208870982,0.6488946684005201
3524574586339330,571,10,923.2783203355872,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1346,8,2020,6,22,1986,5,7,1,6.829013238770713,0,0,1,85.01906361875552,0.5869837296620776
3524574586339330,359,11,727.2112290950258,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,727,8,2020,6,22,1986,5,7,1,6.590591155967162,0,0,1,85.01906361875552,0.7554064131245339
6564459919350820,461,9,853.0829557085028,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,1904,48,2020,6,21,1958,9,10,1,6.750028326902966,0,0,1,99.87067903488992,0.6488946684005201
3530583078287783,605,9,147.05072702645907,27,104,0,770,699,13,40738,28.33554480266121,-84.11588864198505,88083,227,1920,13,2020,6,21,1983,5,8,1,4.997554965217469,0,1,0,88.76027163824168,0.6488946684005201
4005676619255478,455,9,854.2327780774863,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2730,17,2020,6,21,1994,5,31,1,6.751373686943464,0,0,1,95.86997208870982,0.6488946684005201
6564459919350820,383,11,955.16,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,409,48,2020,6,21,1958,9,10,1,6.862925263064343,0,0,1,99.87067903488992,0.7554064131245339
3524574586339330,488,5,512.5756194345186,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1797,8,2020,6,22,1986,5,7,1,6.24139728130065,0,0,1,85.01906361875552,0.5653370013755158
3557294032679753,264,11,796.1856744087453,44,344,0,595,544,38,75317,31.458731509607055,-100.62121625728176,10046,119,4065,38,2020,6,21,1970,8,14,1,6.681087618293518,0,0,1,105.42429012940143,0.7554064131245339
3524574586339330,461,4,353.08,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1957,8,2020,6,22,1986,5,7,1,5.86952287630274,0,1,0,85.01906361875552,0.588302752293578
3524574586339330,425,9,552.973091402377,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,456,8,2020,6,21,1986,5,7,1,6.317116114091798,0,0,1,85.01906361875552,0.6488946684005201
3558320011913930,247,4,24.06894502083619,45,353,0,588,538,39,76645,31.578694452853536,-101.25519298226426,7049,115,610,39,2020,6,21,1970,8,14,1,3.221629829945954,1,0,0,106.06520659114497,0.588302752293578
3524574586339330,577,9,749.6875056967103,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1079,8,2020,6,21,1986,5,7,1,6.620989460903367,0,0,1,85.01906361875552,0.6488946684005201
4005676619255478,494,8,733.5071213374911,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2163,17,2020,6,21,1994,5,31,1,6.5991996910570485,0,0,1,95.86997208870982,0.7415307402760352
4005676619255478,250,6,634.3948710839355,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1933,17,2020,6,21,1994,5,31,1,6.454246649854357,0,0,1,95.86997208870982,0.3757309941520468
5934267367371464,513,8,817.7830746460335,154,406,1,520,92,39,57970,39.575547459477214,-90.48672525378154,18553,318,2987,40,2020,6,21,1966,8,15,1,6.707819182647784,0,0,1,98.76270249375864,0.7415307402760352
4005676619255478,228,6,529.8726293406388,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1143,17,2020,6,21,1994,5,31,1,6.274522123053677,0,0,1,95.86997208870982,0.3757309941520468
5037438382062164,295,11,1028.283014737906,234,365,1,474,136,29,63902,35.33619081235338,-90.68016090617685,43097,267,2803,29,2020,6,21,1979,6,22,1,6.9366177366358475,0,0,1,97.32182675585767,0.7554064131245339
4005676619255478,402,11,957.4906443218006,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,2735,17,2020,6,21,1994,5,31,1,6.865359801688768,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,512,8,708.5059845031008,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,1967,17,2020,6,21,1994,5,31,1,6.564568931382143,0,0,1,95.86997208870982,0.7415307402760352
3524574586339330,509,4,248.4519770465039,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1403,8,2020,6,21,1986,5,7,1,5.519266419898024,0,1,0,85.01906361875552,0.588302752293578
5603787477763301,367,11,1020.1488560835156,183,391,1,503,108,35,60156,38.01335205801176,-90.55800594842573,27597,299,1803,36,2020,6,21,1971,7,17,1,6.928683601938787,0,0,1,98.21286767038958,0.7554064131245339
3531802017142403,540,6,186.50977835376057,28,114,0,762,692,14,42316,28.47806960995429,-84.8690996595805,84522,222,1022,14,2020,6,21,1982,5,8,1,5.2338309952706945,0,1,0,89.51963206882169,0.3757309941520468
3528746949585476,627,9,104.67754204756989,26,87,0,782,710,11,38361,28.120854879151434,-82.98130148606792,93448,235,1776,11,2020,6,21,1984,5,7,1,4.660392401498942,0,1,0,87.61665866406909,0.6488946684005201
6244047642830557,419,1,677.600875100618,126,420,1,537,76,43,55922,41.03989472236416,-90.41990922679734,10075,336,1626,44,2020,6,21,1962,8,12,1,6.520033141916964,0,0,1,99.29769858060662,0.06443298969072164
3524574586339330,664,8,11.229830166288973,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,1199,8,2020,6,21,1986,5,7,1,2.503878062954171,1,0,0,85.01906361875552,0.7415307402760352
6564459919350820,488,8,818.2818848740754,98,435,1,554,61,47,53803,42.5545,-90.3508,1306,355,2413,48,2020,6,21,1958,9,10,1,6.708428206411537,0,0,1,99.87067903488992,0.7415307402760352
3524574586339330,448,11,539.9733541268128,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,835,8,2020,6,22,1986,5,7,1,6.293370024633167,0,0,1,85.01906361875552,0.7554064131245339
4005676619255478,340,11,1019.7853798956226,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3876,17,2020,6,21,1994,5,31,1,6.928327590285398,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,329,11,1072.9147146881169,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3474,17,2020,6,21,1994,5,31,1,6.979065862873023,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,336,11,1125.264905765298,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4139,17,2020,6,21,1994,5,31,1,7.0266620436987175,0,0,1,95.86997208870982,0.7554064131245339
4005676619255478,309,9,948.6934294691503,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,3326,17,2020,6,21,1994,5,31,1,6.856139226691911,0,0,1,95.86997208870982,0.6488946684005201
6237097053444511,481,8,818.5390158571666,127,420,1,536,77,43,55968,41.00703892956773,-90.42140838863806,10265,336,3153,44,2020,6,21,1962,8,12,1,6.708742006394301,0,0,1,99.28548905432227,0.7415307402760352
4005676619255478,236,11,1077.69,327,318,1,420,188,17,70726,30.459,-90.9027,71335,208,4421,17,2020,6,21,1994,5,31,1,6.983502620920317,0,0,1,95.86997208870982,0.7554064131245339
5450381928548728,468,4,755.95076684728,197,384,1,495,116,33,61171,37.28819615268139,-90.59109375332439,31796,290,2020,34,2020,6,21,1973,7,19,1,6.629298214132584,0,0,1,97.96507459163419,0.588302752293578
3524574586339330,531,3,147.80962670409858,24,50,0,810,735,8,32960,27.633000000000003,-80.4031,105638,252,3008,8,2020,6,22,1986,5,7,1,5.002667815898382,0,1,0,85.01906361875552,0.6210268948655256
